handSide,targetGrip,targetTrigger,joint,positionX,positionY,positionZ,rotationX,rotationY,rotationZ,rotationW,radius
RIGHT,0.20,0.80,WRIST_EXT,0.04103764,-0.04022300,0.16783798,-0.10142897,-0.16738307,0.63154060,-0.75023711,0.01190000
RIGHT,0.20,0.80,THUMB_METACARPAL_EXT,0.01925147,-0.01787865,0.14874026,-0.18046148,-0.29838181,0.01384786,-0.93712950,0.01210000
RIGHT,0.20,0.80,THUMB_PROXIMAL_EXT,-0.00314336,-0.00387812,0.11816084,-0.20800841,0.20467724,0.07630494,0.95342469,0.01170000
RIGHT,0.20,0.80,THUMB_DISTAL_EXT,-0.01480204,-0.01779127,0.09118229,-0.65372378,0.14325447,0.18947732,0.71848691,0.01050000
RIGHT,0.20,0.80,THUMB_TIP_EXT,-0.01392825,-0.03852308,0.08900726,-0.65372378,0.14325447,0.18947732,0.71848691,0.00960000
RIGHT,0.20,0.80,INDEX_METACARPAL_EXT,0.03991858,-0.01941508,0.15280026,-0.04745410,0.00730534,0.71874744,-0.69361240,0.02100000
RIGHT,0.20,0.80,INDEX_PROXIMAL_EXT,0.04574564,-0.01530021,0.07876986,0.48497289,-0.40922916,0.57870775,-0.51228058,0.01060000
RIGHT,0.20,0.80,INDEX_INTERMEDIATE_EXT,0.00325360,-0.01630712,0.07033443,-0.70037824,0.70936584,-0.07637843,-0.02092168,0.00950000
RIGHT,0.20,0.80,INDEX_DISTAL_EXT,0.00106544,-0.01241040,0.09828484,-0.53311276,0.60024279,0.38682088,-0.45372871,0.00860000
RIGHT,0.20,0.80,INDEX_TIP_EXT,0.01553863,-0.01211697,0.10265499,-0.53311276,0.60024279,0.38682088,-0.45372871,0.00770000
RIGHT,0.20,0.80,MIDDLE_METACARPAL_EXT,0.04407764,-0.03419244,0.15052843,0.02216444,0.04649990,0.63537884,-0.77048153,0.02140000
RIGHT,0.20,0.80,MIDDLE_PROXIMAL_EXT,0.04716384,-0.04080957,0.07994074,-0.44091558,0.35430470,-0.62095869,0.54265410,0.01130000
RIGHT,0.20,0.80,MIDDLE_INTERMEDIATE_EXT,0.00698200,-0.04246980,0.06441641,-0.64406323,0.61518204,-0.36878604,0.26595491,0.00799000
RIGHT,0.20,0.80,MIDDLE_DISTAL_EXT,-0.01970609,-0.03877199,0.08392799,-0.69797277,0.71298724,-0.05145746,-0.04286304,0.00795000
RIGHT,0.20,0.80,MIDDLE_TIP_EXT,-0.01990951,-0.03624189,0.10274994,-0.66880161,0.74041981,-0.05313580,-0.04076367,0.00690000
RIGHT,0.20,0.80,RING_METACARPAL_EXT,0.04411694,-0.04794800,0.15190500,0.06370031,0.07302655,0.65505570,-0.74934173,0.01910000
RIGHT,0.20,0.80,RING_PROXIMAL_EXT,0.04582974,-0.06054491,0.08723897,-0.38783213,0.18693122,-0.66080981,0.61479652,0.01050000
RIGHT,0.20,0.80,RING_INTERMEDIATE_EXT,0.01576987,-0.06985033,0.06175965,-0.63449532,0.48180604,-0.49053350,0.35306725,0.00840000
RIGHT,0.20,0.80,RING_DISTAL_EXT,-0.01178351,-0.06914490,0.06947136,-0.73020482,0.64911878,-0.21163329,0.02565055,0.00740000
RIGHT,0.20,0.80,RING_TIP_EXT,-0.01723758,-0.06536484,0.08395368,-0.73020482,0.64911878,-0.21163329,0.02565055,0.00650000
RIGHT,0.20,0.80,LITTLE_METACARPAL_EXT,0.04326252,-0.06057513,0.15434223,0.13489611,0.11277141,0.73785394,-0.65165854,0.01850000
RIGHT,0.20,0.80,LITTLE_PROXIMAL_EXT,0.03998375,-0.08211643,0.09529030,-0.36517102,0.08636319,-0.72634137,0.57586527,0.00900000
RIGHT,0.20,0.80,LITTLE_INTERMEDIATE_EXT,0.02105325,-0.09098512,0.07370216,-0.58170766,0.38742357,-0.61786723,0.36022267,0.00750000
RIGHT,0.20,0.80,LITTLE_DISTAL_EXT,0.00298246,-0.08990467,0.07328498,-0.68159443,0.55535090,-0.44371039,0.17359816,0.00670000
RIGHT,0.20,0.80,LITTLE_TIP_EXT,-0.00620511,-0.08695400,0.07957345,-0.68159443,0.55535090,-0.44371039,0.17359816,0.00650000
RIGHT,0.20,1.00,PALM_EXT,0.04561767,-0.03754276,0.11522251,0.02373231,0.04573949,0.63541150,-0.77045345,0.01190000
RIGHT,0.20,1.00,WRIST_EXT,0.04103773,-0.04022324,0.16783795,-0.10225663,-0.16836596,0.63140732,-0.75001705,0.01190000
RIGHT,0.20,1.00,THUMB_METACARPAL_EXT,0.01915346,-0.01799393,0.14866883,-0.17891935,-0.29167217,0.00142905,-0.93963540,0.01210000
RIGHT,0.20,1.00,THUMB_PROXIMAL_EXT,-0.00297363,-0.00437421,0.11772466,-0.25690576,0.18596308,0.09956386,0.94313604,0.01170000
RIGHT,0.20,1.00,THUMB_DISTAL_EXT,-0.01271627,-0.02133572,0.09174907,-0.72459275,0.10435899,0.18437237,0.65580708,0.01050000
RIGHT,0.20,1.00,THUMB_TIP_EXT,-0.00999745,-0.04196739,0.09324813,-0.72459275,0.10435899,0.18437237,0.65580708,0.00960000
RIGHT,0.20,1.00,INDEX_METACARPAL_EXT,0.04022096,-0.01973516,0.15297806,-0.04426417,0.00478468,0.71908873,-0.69349146,0.02100000
RIGHT,0.20,1.00,INDEX_PROXIMAL_EXT,0.04544909,-0.01568097,0.07889968,0.51458967,-0.43355069,0.55576140,-0.48822266,0.01060000
RIGHT,0.20,1.00,INDEX_INTERMEDIATE_EXT,0.00236516,-0.01657122,0.07481068,-0.69740325,0.70840532,0.00293617,-0.10854820,0.00950000
RIGHT,0.20,1.00,INDEX_DISTAL_EXT,0.00682945,-0.01240790,0.10241908,-0.44795659,0.52570325,0.47516689,-0.54514968,0.00860000
RIGHT,0.20,1.00,INDEX_TIP_EXT,0.02193394,-0.01257706,0.10172439,-0.44795659,0.52570325,0.47516689,-0.54514968,0.00770000
RIGHT,0.20,1.00,MIDDLE_METACARPAL_EXT,0.04418701,-0.03418273,0.15051624,0.02373205,0.04573909,0.63541162,-0.77045351,0.02140000
RIGHT,0.20,1.00,MIDDLE_PROXIMAL_EXT,0.04704835,-0.04090279,0.07992882,-0.45264560,0.36817822,-0.61190152,0.53398013,0.01130000
RIGHT,0.20,1.00,MIDDLE_INTERMEDIATE_EXT,0.00621825,-0.04231805,0.06617230,-0.65077847,0.62395555,-0.35255823,0.25074092,0.00799000
RIGHT,0.20,1.00,MIDDLE_DISTAL_EXT,-0.01945564,-0.03853875,0.08698571,-0.69686490,0.71389699,-0.03099117,-0.06141422,0.00795000
RIGHT,0.20,1.00,MIDDLE_TIP_EXT,-0.01861059,-0.03607273,0.10579836,-0.66765821,0.74128431,-0.03343038,-0.06012113,0.00690000
RIGHT,0.20,1.00,RING_METACARPAL_EXT,0.04413961,-0.04794621,0.15190244,0.06396423,0.07277669,0.65503502,-0.74936140,0.01910000
RIGHT,0.20,1.00,RING_PROXIMAL_EXT,0.04580531,-0.06054759,0.08723611,-0.39019290,0.18981920,-0.65983778,0.61346012,0.01050000
RIGHT,0.20,1.00,RING_INTERMEDIATE_EXT,0.01552831,-0.06978816,0.06199509,-0.63765490,0.48631400,-0.48587453,0.34759447,0.00840000
RIGHT,0.20,1.00,RING_DISTAL_EXT,-0.01188288,-0.06895000,0.07018673,-0.73046601,0.65073252,-0.20628153,0.02038872,0.00740000
RIGHT,0.20,1.00,RING_TIP_EXT,-0.01710637,-0.06514770,0.08474803,-0.73046601,0.65073252,-0.20628153,0.02038872,0.00650000
RIGHT,0.20,1.00,LITTLE_METACARPAL_EXT,0.04325697,-0.06057590,0.15434283,0.13476628,0.11288498,0.73785228,-0.65166754,0.01850000
RIGHT,0.20,1.00,LITTLE_PROXIMAL_EXT,0.03999974,-0.08211720,0.09528977,-0.36471462,0.08545931,-0.72653598,0.57604414,0.00900000
RIGHT,0.20,1.00,LITTLE_INTERMEDIATE_EXT,0.02111492,-0.09101266,0.07367188,-0.58096349,0.38603094,-0.61885899,0.36121544,0.00750000
RIGHT,0.20,1.00,LITTLE_DISTAL_EXT,0.00304164,-0.08996058,0.07318425,-0.68001366,0.54902339,-0.45059165,0.18199784,0.00670000
RIGHT,0.20,1.00,LITTLE_TIP_EXT,-0.00631851,-0.08711272,0.07926214,-0.68001366,0.54902339,-0.45059165,0.18199784,0.00650000
RIGHT,0.50,0.00,PALM_EXT,0.04562593,-0.03741252,0.11526120,0.01895678,0.04804125,0.63529849,-0.77053875,0.01190000
RIGHT,0.50,0.00,WRIST_EXT,0.04104059,-0.04021996,0.16783828,-0.09975026,-0.16539577,0.63179946,-0.75068456,0.01190000
RIGHT,0.50,0.00,THUMB_METACARPAL_EXT,0.01984023,-0.01718837,0.14916763,-0.18888724,-0.33714673,0.08791318,-0.91811031,0.01210000
RIGHT,0.50,0.00,THUMB_PROXIMAL_EXT,-0.00383215,-0.00077873,0.12083060,0.08738673,0.28180560,-0.08628024,0.95158094,0.01170000
RIGHT,0.50,0.00,THUMB_DISTAL_EXT,-0.02078123,0.00621045,0.09397501,-0.12222034,0.27165893,0.12837093,0.94593114,0.01050000
RIGHT,0.50,0.00,THUMB_TIP_EXT,-0.03084936,-0.00006890,0.07681382,-0.12222034,0.27165893,0.12837093,0.94593114,0.00960000
RIGHT,0.50,0.00,INDEX_METACARPAL_EXT,0.03602163,-0.01528656,0.15050665,-0.08860204,0.03984002,0.71326524,-0.69412994,0.02100000
RIGHT,0.50,0.00,INDEX_PROXIMAL_EXT,0.04953538,-0.01036543,0.07753712,-0.02049503,0.02717191,-0.72900438,0.68366337,0.01060000
RIGHT,0.50,0.00,INDEX_INTERMEDIATE_EXT,0.04659051,-0.00985616,0.03370875,0.00629760,0.00267152,-0.70095599,0.71317250,0.00950000
RIGHT,0.50,0.00,INDEX_DISTAL_EXT,0.04673451,-0.00949097,0.00501597,-0.00537323,-0.01459709,-0.69974685,0.71422237,0.00860000
RIGHT,0.50,0.00,INDEX_TIP_EXT,0.04693611,-0.00991595,-0.01009810,-0.00537323,-0.01459709,-0.69974685,0.71422237,0.00770000
RIGHT,0.50,0.00,MIDDLE_METACARPAL_EXT,0.04385363,-0.03421003,0.15055403,0.01895678,0.04804125,0.63529849,-0.77053875,0.02140000
RIGHT,0.50,0.00,MIDDLE_PROXIMAL_EXT,0.04739823,-0.04061496,0.07996833,-0.41631046,0.32223380,-0.64007568,0.55960310,0.01130000
RIGHT,0.50,0.00,MIDDLE_INTERMEDIATE_EXT,0.00887709,-0.04291821,0.06075484,-0.67327315,0.65298486,-0.29700679,0.17917161,0.00799000
RIGHT,0.50,0.00,MIDDLE_DISTAL_EXT,-0.01221106,-0.03804076,0.08601606,-0.64891064,0.70227665,0.15009002,-0.25138980,0.00795000
RIGHT,0.50,0.00,MIDDLE_TIP_EXT,-0.00180551,-0.03584808,0.10175228,-0.62020874,0.72774899,0.13988192,-0.25720978,0.00690000
RIGHT,0.50,0.00,RING_METACARPAL_EXT,0.04476821,-0.04788554,0.15183303,0.07126053,0.06584541,0.65443057,-0.74987203,0.01910000
RIGHT,0.50,0.00,RING_PROXIMAL_EXT,0.04512944,-0.06060863,0.08717012,-0.45279980,0.26530191,-0.62869054,0.57387882,0.01050000
RIGHT,0.50,0.00,RING_INTERMEDIATE_EXT,0.00980580,-0.06813216,0.06901300,-0.70524019,0.59029073,-0.34467518,0.18813165,0.00840000
RIGHT,0.50,0.00,RING_DISTAL_EXT,-0.01041778,-0.06409001,0.08876115,-0.66839719,0.67237443,0.11017751,-0.29836208,0.00740000
RIGHT,0.50,0.00,RING_TIP_EXT,-0.00167991,-0.06009650,0.10146850,-0.66839719,0.67237443,0.11017751,-0.29836208,0.00650000
RIGHT,0.50,0.00,LITTLE_METACARPAL_EXT,0.04419912,-0.06048661,0.15423843,0.14792891,0.10186436,0.73628831,-0.65239668,0.01850000
RIGHT,0.50,0.00,LITTLE_PROXIMAL_EXT,0.03885363,-0.08207756,0.09535587,-0.43972591,0.20780665,-0.68345469,0.54437876,0.00900000
RIGHT,0.50,0.00,LITTLE_INTERMEDIATE_EXT,0.01406617,-0.08791107,0.07956880,-0.68036258,0.56070811,-0.43421507,0.18485540,0.00750000
RIGHT,0.50,0.00,LITTLE_DISTAL_EXT,-0.00032526,-0.08366656,0.08956832,-0.66031837,0.71226639,-0.02275550,-0.23693775,0.00670000
RIGHT,0.50,0.00,LITTLE_TIP_EXT,0.00321621,-0.07968915,0.09978116,-0.66031837,0.71226639,-0.02275550,-0.23693775,0.00650000
RIGHT,0.50,0.20,PALM_EXT,0.04561140,-0.03760886,0.11520439,0.02624325,0.04451543,0.63546038,-0.77040321,0.01190000
RIGHT,0.50,0.20,WRIST_EXT,0.04103768,-0.04022312,0.16783810,-0.10360118,-0.16996366,0.63118756,-0.74965662,0.01190000
RIGHT,0.50,0.20,THUMB_METACARPAL_EXT,0.01953095,-0.01755112,0.14894372,-0.18464747,-0.31714395,0.04919030,-0.92892766,0.01210000
RIGHT,0.50,0.20,THUMB_PROXIMAL_EXT,-0.00354253,-0.00242919,0.11942101,-0.06696661,0.24940994,0.00309750,0.96607560,0.01170000
RIGHT,0.50,0.20,THUMB_DISTAL_EXT,-0.01919876,-0.00668675,0.09124130,-0.41766220,0.22958986,0.17920133,0.86065954,0.01050000
RIGHT,0.50,0.20,THUMB_TIP_EXT,-0.02432096,-0.02340317,0.07985592,-0.41766220,0.22958986,0.17920133,0.86065954,0.00960000
RIGHT,0.50,0.20,INDEX_METACARPAL_EXT,0.03905776,-0.01850438,0.15229386,-0.05655448,0.01449500,0.71771020,-0.69389099,0.02100000
RIGHT,0.50,0.20,INDEX_PROXIMAL_EXT,0.04659142,-0.01421469,0.07842755,-0.39391041,0.33442569,-0.63645524,0.57264328,0.01060000
RIGHT,0.50,0.20,INDEX_INTERMEDIATE_EXT,0.00815004,-0.01532072,0.05817348,-0.65298128,0.65956753,-0.29621586,0.22548380,0.00950000
RIGHT,0.50,0.20,INDEX_DISTAL_EXT,-0.01127799,-0.01258731,0.07869565,-0.67976737,0.71749073,0.08021978,-0.12918498,0.00860000
RIGHT,0.50,0.20,INDEX_TIP_EXT,-0.00682563,-0.01167226,0.09311777,-0.67976737,0.71749073,0.08021978,-0.12918498,0.00770000
RIGHT,0.50,0.20,MIDDLE_METACARPAL_EXT,0.04436109,-0.03416669,0.15049702,0.02624306,0.04451552,0.63546020,-0.77040339,0.02140000
RIGHT,0.50,0.20,MIDDLE_PROXIMAL_EXT,0.04686168,-0.04105109,0.07991177,-0.47104317,0.38905627,-0.59733522,0.51956230,0.01130000
RIGHT,0.50,0.20,MIDDLE_INTERMEDIATE_EXT,0.00517496,-0.04211491,0.06898344,-0.69661361,0.68763667,-0.18877785,0.07905138,0.00799000
RIGHT,0.50,0.20,MIDDLE_DISTAL_EXT,-0.00719092,-0.03714216,0.09946269,-0.58711153,0.65182889,0.29277799,-0.38039604,0.00795000
RIGHT,0.50,0.20,MIDDLE_TIP_EXT,0.00875683,-0.03590786,0.10970265,-0.56048363,0.67486244,0.27727869,-0.39183769,0.00690000
RIGHT,0.50,0.20,RING_METACARPAL_EXT,0.04501167,-0.04786634,0.15180549,0.07410359,0.06316481,0.65428281,-0.74995607,0.01910000
RIGHT,0.50,0.20,RING_PROXIMAL_EXT,0.04486487,-0.06063884,0.08715147,-0.47634709,0.29850897,-0.61445224,0.55356610,0.01050000
RIGHT,0.50,0.20,RING_INTERMEDIATE_EXT,0.00786519,-0.06712437,0.07228607,-0.71945512,0.62503880,-0.27898476,0.11780984,0.00840000
RIGHT,0.50,0.20,RING_DISTAL_EXT,-0.00779611,-0.06200856,0.09559304,-0.61999023,0.65062892,0.20822980,-0.38592103,0.00740000
RIGHT,0.50,0.20,RING_TIP_EXT,0.00431699,-0.05870187,0.10539669,-0.61999023,0.65062892,0.20822980,-0.38592103,0.00650000
RIGHT,0.50,0.20,LITTLE_METACARPAL_EXT,0.04435641,-0.06047523,0.15422058,0.15147485,0.09884528,0.73616970,-0.65218115,0.01850000
RIGHT,0.50,0.20,LITTLE_PROXIMAL_EXT,0.03843389,-0.08207196,0.09539533,-0.45069888,0.23219073,-0.67466199,0.53646100,0.00900000
RIGHT,0.50,0.20,LITTLE_INTERMEDIATE_EXT,0.01276248,-0.08717066,0.08084416,-0.69009691,0.58747435,-0.39471546,0.15113200,0.00750000
RIGHT,0.50,0.20,LITTLE_DISTAL_EXT,-0.00026061,-0.08257014,0.09243155,-0.64391840,0.71151739,0.03374603,-0.27923921,0.00670000
RIGHT,0.50,0.20,LITTLE_TIP_EXT,0.00481681,-0.07898122,0.10212708,-0.64391840,0.71151739,0.03374603,-0.27923921,0.00650000
RIGHT,0.50,0.50,PALM_EXT,0.04561021,-0.03762722,0.11519945,0.02692695,0.04418404,0.63547230,-0.77038884,0.01190000
RIGHT,0.50,0.50,WRIST_EXT,0.04103767,-0.04022336,0.16783798,-0.10397552,-0.17040785,0.63112628,-0.74955577,0.01190000
RIGHT,0.50,0.50,THUMB_METACARPAL_EXT,0.01939624,-0.01770937,0.14884558,-0.18266727,-0.30816367,0.03215922,-0.93307817,0.01210000
RIGHT,0.50,0.50,THUMB_PROXIMAL_EXT,-0.00336571,-0.00313467,0.11881036,-0.13515167,0.22951703,0.03957010,0.96306354,0.01170000
RIGHT,0.50,0.50,THUMB_DISTAL_EXT,-0.01739286,-0.01219004,0.09090728,-0.53698695,0.19297098,0.18870114,0.79924995,0.01050000
RIGHT,0.50,0.50,THUMB_TIP_EXT,-0.01960031,-0.03161854,0.08362967,-0.53698695,0.19297098,0.18870114,0.79924995,0.00960000
RIGHT,0.50,0.50,INDEX_METACARPAL_EXT,0.03947278,-0.01894379,0.15253797,-0.05217051,0.01103119,0.71822238,-0.69376832,0.02100000
RIGHT,0.50,0.50,INDEX_PROXIMAL_EXT,0.04618466,-0.01473862,0.07858765,-0.43895793,0.37143999,-0.61028165,0.54489076,0.01060000
RIGHT,0.50,0.50,INDEX_INTERMEDIATE_EXT,0.00536302,-0.01582372,0.06388777,-0.68570018,0.69344491,-0.19267114,0.10875790,0.00950000
RIGHT,0.50,0.50,INDEX_DISTAL_EXT,-0.00640406,-0.01247662,0.08946234,-0.62858027,0.68054634,0.23534390,-0.29386705,0.00860000
RIGHT,0.50,0.50,INDEX_TIP_EXT,0.00411811,-0.01173395,0.10029703,-0.62858027,0.68054634,0.23534390,-0.29386705,0.00770000
RIGHT,0.50,0.50,MIDDLE_METACARPAL_EXT,0.04440895,-0.03416258,0.15049157,0.02692695,0.04418404,0.63547230,-0.77038884,0.02140000
RIGHT,0.50,0.50,MIDDLE_PROXIMAL_EXT,0.04681148,-0.04109186,0.07990730,-0.47591031,0.39510977,-0.59302127,0.51548493,0.01130000
RIGHT,0.50,0.50,MIDDLE_INTERMEDIATE_EXT,0.00491888,-0.04204166,0.06978565,-0.69737482,0.68900472,-0.18287075,0.07416558,0.00799000
RIGHT,0.50,0.50,MIDDLE_DISTAL_EXT,-0.00696569,-0.03709978,0.10046071,-0.58534116,0.64970177,0.29697350,-0.38349846,0.00795000
RIGHT,0.50,0.50,MIDDLE_TIP_EXT,0.00910151,-0.03590196,0.11051667,-0.55880016,0.67266566,0.28134617,-0.39510587,0.00690000
RIGHT,0.50,0.50,RING_METACARPAL_EXT,0.04500897,-0.04786688,0.15180570,0.07407178,0.06319572,0.65428674,-0.74995333,0.01910000
RIGHT,0.50,0.50,RING_PROXIMAL_EXT,0.04486791,-0.06063890,0.08715153,-0.47610149,0.29829434,-0.61461878,0.55370849,0.01050000
RIGHT,0.50,0.50,RING_INTERMEDIATE_EXT,0.00787997,-0.06712562,0.07225680,-0.71929407,0.62482440,-0.27959734,0.11847720,0.00840000
RIGHT,0.50,0.50,RING_DISTAL_EXT,-0.00782703,-0.06201744,0.09553641,-0.62199467,0.65175045,0.20482242,-0.38261345,0.00740000
RIGHT,0.50,0.50,RING_TIP_EXT,0.00417696,-0.05868834,0.10546589,-0.62199467,0.65175045,0.20482242,-0.38261345,0.00650000
RIGHT,0.50,0.50,LITTLE_METACARPAL_EXT,0.04433721,-0.06047720,0.15422258,0.15119691,0.09908055,0.73620248,-0.65217298,0.01850000
RIGHT,0.50,0.50,LITTLE_PROXIMAL_EXT,0.03845903,-0.08207321,0.09539264,-0.44930774,0.22972065,-0.67575216,0.53731847,0.00900000
RIGHT,0.50,0.50,LITTLE_INTERMEDIATE_EXT,0.01288048,-0.08723545,0.08069724,-0.68890667,0.58477569,-0.39923164,0.15511365,0.00750000
RIGHT,0.50,0.50,LITTLE_DISTAL_EXT,-0.00030887,-0.08266985,0.09211284,-0.64837480,0.71201921,0.02221875,-0.26860014,0.00670000
RIGHT,0.50,0.50,LITTLE_TIP_EXT,0.00442857,-0.07902253,0.10195750,-0.64837480,0.71201921,0.02221875,-0.26860014,0.00650000
RIGHT,0.50,0.80,PALM_EXT,0.04560806,-0.03765774,0.11519122,0.02809263,0.04361823,0.63549250,-0.77036291,0.01190000
RIGHT,0.50,0.80,WRIST_EXT,0.04103761,-0.04022312,0.16783783,-0.10461858,-0.17117244,0.63101947,-0.74938178,0.01190000
RIGHT,0.50,0.80,THUMB_METACARPAL_EXT,0.01924082,-0.01789129,0.14873239,-0.18029577,-0.29765746,0.01250204,-0.93741024,0.01210000
RIGHT,0.50,0.80,THUMB_PROXIMAL_EXT,-0.00312572,-0.00393242,0.11811328,-0.21333282,0.20271875,0.07889377,0.95245540,0.01170000
RIGHT,0.50,0.80,THUMB_DISTAL_EXT,-0.01458786,-0.01818669,0.09122872,-0.66175282,0.13922505,0.18914346,0.71198720,0.01050000
RIGHT,0.50,0.80,THUMB_TIP_EXT,-0.01350127,-0.03894591,0.08944690,-0.66175282,0.13922505,0.18914346,0.71198720,0.00960000
RIGHT,0.50,0.80,INDEX_METACARPAL_EXT,0.03995130,-0.01944989,0.15281937,-0.04711257,0.00703475,0.71878517,-0.69359934,0.02100000
RIGHT,0.50,0.80,INDEX_PROXIMAL_EXT,0.04571419,-0.01534146,0.07878363,0.48822635,-0.41190532,0.57645965,-0.50957274,0.01060000
RIGHT,0.50,0.80,INDEX_INTERMEDIATE_EXT,0.00313683,-0.01632416,0.07081395,-0.70028722,0.70996845,-0.06810281,-0.03009517,0.00950000
RIGHT,0.50,0.80,INDEX_DISTAL_EXT,0.00164672,-0.01239431,0.09880233,-0.52485144,0.59348041,0.39673579,-0.46358758,0.00860000
RIGHT,0.50,0.80,INDEX_TIP_EXT,0.01626481,-0.01215655,0.10266393,-0.52485144,0.59348041,0.39673579,-0.46358758,0.00770000
RIGHT,0.50,0.80,MIDDLE_METACARPAL_EXT,0.04449042,-0.03415483,0.15048230,0.02809263,0.04361823,0.63549250,-0.77036291,0.02140000
RIGHT,0.50,0.80,MIDDLE_PROXIMAL_EXT,0.04672571,-0.04116058,0.07990009,-0.48410517,0.40526426,-0.58559287,0.50841475,0.01130000
RIGHT,0.50,0.80,MIDDLE_INTERMEDIATE_EXT,0.00451987,-0.04191989,0.07115740,-0.69953960,0.69304693,-0.16451676,0.05714734,0.00799000
RIGHT,0.50,0.80,MIDDLE_DISTAL_EXT,-0.00577206,-0.03699374,0.10240543,-0.57226694,0.63827920,0.31955528,-0.40372753,0.00795000
RIGHT,0.50,0.80,MIDDLE_TIP_EXT,0.01096261,-0.03596526,0.11132765,-0.54619473,0.66072780,0.30309817,-0.41622490,0.00690000
RIGHT,0.50,0.80,RING_METACARPAL_EXT,0.04505245,-0.04786259,0.15180066,0.07457587,0.06271898,0.65425360,-0.74997187,0.01910000
RIGHT,0.50,0.80,RING_PROXIMAL_EXT,0.04482126,-0.06064320,0.08714849,-0.48012576,0.30376595,-0.61197042,0.55018014,0.01050000
RIGHT,0.50,0.80,RING_INTERMEDIATE_EXT,0.00758207,-0.06696564,0.07283241,-0.72114962,0.62998205,-0.26794335,0.10617287,0.00840000
RIGHT,0.50,0.80,RING_DISTAL_EXT,-0.00726599,-0.06170070,0.09663218,-0.61236775,0.64645284,0.22163248,-0.39747182,0.00740000
RIGHT,0.50,0.80,RING_TIP_EXT,0.00524458,-0.05851072,0.10596400,-0.61236775,0.64645284,0.22163248,-0.39747182,0.00650000
RIGHT,0.50,0.80,LITTLE_METACARPAL_EXT,0.04436832,-0.06047410,0.15421894,0.15171878,0.09863669,0.73615849,-0.65216887,0.01850000
RIGHT,0.50,0.80,LITTLE_PROXIMAL_EXT,0.03840613,-0.08207119,0.09539789,-0.45150533,0.23395182,-0.67398870,0.53586382,0.00900000
RIGHT,0.50,0.80,LITTLE_INTERMEDIATE_EXT,0.01267312,-0.08711773,0.08094001,-0.69075173,0.58933806,-0.39174059,0.14860500,0.00750000
RIGHT,0.50,0.80,LITTLE_DISTAL_EXT,-0.00024280,-0.08249408,0.09264004,-0.64499068,0.71137744,0.03300451,-0.27720240,0.00670000
RIGHT,0.50,0.80,LITTLE_TIP_EXT,0.00479016,-0.07891625,0.10236287,-0.64499068,0.71137744,0.03300451,-0.27720240,0.00650000
RIGHT,0.50,1.00,PALM_EXT,0.04560715,-0.03767395,0.11518735,0.02870624,0.04332048,0.63550270,-0.77034879,0.01190000
RIGHT,0.50,1.00,WRIST_EXT,0.04103784,-0.04022312,0.16783810,-0.10495862,-0.17157531,0.63096380,-0.74928910,0.01190000
RIGHT,0.50,1.00,THUMB_METACARPAL_EXT,0.01915357,-0.01799387,0.14866900,-0.17891906,-0.29167256,0.00142938,-0.93963522,0.01210000
RIGHT,0.50,1.00,THUMB_PROXIMAL_EXT,-0.00297350,-0.00437415,0.11772490,-0.25690642,0.18596306,0.09956321,0.94313598,0.01170000
RIGHT,0.50,1.00,THUMB_DISTAL_EXT,-0.01271614,-0.02133572,0.09174931,-0.72459239,0.10435941,0.18437248,0.65580744,0.01050000
RIGHT,0.50,1.00,THUMB_TIP_EXT,-0.00999732,-0.04196739,0.09324837,-0.72459239,0.10435941,0.18437248,0.65580744,0.00960000
RIGHT,0.50,1.00,INDEX_METACARPAL_EXT,0.04022107,-0.01973510,0.15297827,-0.04426414,0.00478380,0.71908897,-0.69349098,0.02100000
RIGHT,0.50,1.00,INDEX_PROXIMAL_EXT,0.04544912,-0.01568085,0.07889980,0.51459026,-0.43355086,0.55576110,-0.48822236,0.01060000
RIGHT,0.50,1.00,INDEX_INTERMEDIATE_EXT,0.00236519,-0.01657110,0.07481092,-0.69740325,0.70840538,0.00293759,-0.10854750,0.00950000
RIGHT,0.50,1.00,INDEX_DISTAL_EXT,0.00682952,-0.01240784,0.10241932,-0.44795543,0.52570522,0.47516683,-0.54514861,0.00860000
RIGHT,0.50,1.00,INDEX_TIP_EXT,0.02193403,-0.01257706,0.10172468,-0.44795543,0.52570522,0.47516683,-0.54514861,0.00770000
RIGHT,0.50,1.00,MIDDLE_METACARPAL_EXT,0.04453354,-0.03415096,0.15047783,0.02870602,0.04332013,0.63550270,-0.77034879,0.02140000
RIGHT,0.50,1.00,MIDDLE_PROXIMAL_EXT,0.04668079,-0.04119694,0.07989687,-0.48835665,0.41055366,-0.58163083,0.50463915,0.01130000
RIGHT,0.50,1.00,MIDDLE_INTERMEDIATE_EXT,0.00432893,-0.04185677,0.07188272,-0.70042259,0.69484377,-0.15558115,0.04895514,0.00799000
RIGHT,0.50,1.00,MIDDLE_DISTAL_EXT,-0.00518436,-0.03694564,0.10337883,-0.56608367,0.63272476,0.32984963,-0.41280743,0.00795000
RIGHT,0.50,1.00,MIDDLE_TIP_EXT,0.01182967,-0.03599674,0.11176556,-0.54023916,0.65492982,0.31301993,-0.42571053,0.00690000
RIGHT,0.50,1.00,RING_METACARPAL_EXT,0.04507142,-0.04786092,0.15179887,0.07479337,0.06251065,0.65423322,-0.74998569,0.01910000
